Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QC","Crops","200","Singapore","5510","Production","156","Sugar cane","2015","2015","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","156","Sugar cane","2016","2016","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","156","Sugar cane","2016","2016","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","156","Sugar cane","2017","2017","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","156","Sugar cane","2017","2017","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","156","Sugar cane","2018","2018","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","156","Sugar cane","2018","2018","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1961","1961","ha","506","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1961","1961","hg/ha","79723","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1961","1961","tonnes","4034","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1962","1962","ha","502","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1962","1962","hg/ha","89661","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1962","1962","tonnes","4501","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1963","1963","ha","513","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1963","1963","hg/ha","88343","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1963","1963","tonnes","4532","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1964","1964","ha","523","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1964","1964","hg/ha","88872","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1964","1964","tonnes","4648","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1965","1965","ha","522","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1965","1965","hg/ha","86609","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1965","1965","tonnes","4521","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1966","1966","ha","514","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1966","1966","hg/ha","86576","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1966","1966","tonnes","4450","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1967","1967","ha","506","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1967","1967","hg/ha","86739","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1967","1967","tonnes","4389","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1968","1968","ha","510","F","FAO estimate",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1968","1968","hg/ha","86275","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1968","1968","tonnes","4400","F","FAO estimate",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1969","1969","ha","445","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1969","1969","hg/ha","100472","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1969","1969","tonnes","4471","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1970","1970","ha","356","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1970","1970","hg/ha","100449","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1970","1970","tonnes","3576","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1971","1971","ha","462","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1971","1971","hg/ha","82251","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1971","1971","tonnes","3800","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1972","1972","ha","348","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1972","1972","hg/ha","93391","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1972","1972","tonnes","3250","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1973","1973","ha","300","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1973","1973","hg/ha","100000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1973","1973","tonnes","3000","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1974","1974","ha","162","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1974","1974","hg/ha","123457","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1974","1974","tonnes","2000","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1975","1975","ha","80","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1975","1975","hg/ha","123750","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1975","1975","tonnes","990","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1976","1976","ha","92","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1976","1976","hg/ha","123370","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1976","1976","tonnes","1135","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1977","1977","ha","94","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1977","1977","hg/ha","120000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1977","1977","tonnes","1128","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1978","1978","ha","95","F","FAO estimate",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1978","1978","hg/ha","126316","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1978","1978","tonnes","1200","F","FAO estimate",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1979","1979","ha","72","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1979","1979","hg/ha","120000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1979","1979","tonnes","864","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1980","1980","ha","77","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1980","1980","hg/ha","120000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1980","1980","tonnes","924","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1981","1981","ha","50","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1981","1981","hg/ha","120000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1981","1981","tonnes","600","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1982","1982","ha","45","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1982","1982","hg/ha","120000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1982","1982","tonnes","540","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1983","1983","ha","27","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1983","1983","hg/ha","120000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1983","1983","tonnes","324","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1984","1984","ha","24","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1984","1984","hg/ha","120000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1984","1984","tonnes","288","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1985","1985","ha","17","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1985","1985","hg/ha","120000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1985","1985","tonnes","204","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1986","1986","ha","12","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1986","1986","hg/ha","120000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1986","1986","tonnes","144","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1987","1987","ha","7","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1987","1987","hg/ha","120000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1987","1987","tonnes","84","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1988","1988","ha","4","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1988","1988","hg/ha","120000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1988","1988","tonnes","48","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1989","1989","ha","2","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1989","1989","hg/ha","150000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1989","1989","tonnes","30","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1990","1990","ha","1","F","FAO estimate",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1990","1990","hg/ha","150000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1990","1990","tonnes","15","F","FAO estimate",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1991","1991","ha","1","F","FAO estimate",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1991","1991","hg/ha","100000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1991","1991","tonnes","10","F","FAO estimate",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1992","1992","ha","1","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1992","1992","hg/ha","93495","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1992","1992","tonnes","9","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1993","1993","ha","1","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1993","1993","hg/ha","79797","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1993","1993","tonnes","8","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1994","1994","ha","1","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1994","1994","hg/ha","68755","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1994","1994","tonnes","7","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1995","1995","ha","1","F","FAO estimate",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1995","1995","hg/ha","59693","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1995","1995","tonnes","6","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1996","1996","ha","1","F","FAO estimate",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1996","1996","hg/ha","50000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1996","1996","tonnes","5","F","FAO estimate",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1997","1997","ha","0","","Official data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1997","1997","tonnes","0","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1998","1998","ha","0","","Official data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1998","1998","tonnes","0","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","1999","1999","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","1999","1999","hg/ha","27156","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","1999","1999","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2000","2000","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2000","2000","hg/ha","23606","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2000","2000","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2001","2001","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2001","2001","hg/ha","22150","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2001","2001","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2002","2002","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2002","2002","hg/ha","20695","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2002","2002","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2003","2003","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2003","2003","hg/ha","19239","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2003","2003","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2004","2004","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2004","2004","hg/ha","18649","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2004","2004","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2005","2005","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2005","2005","hg/ha","18925","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2005","2005","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2006","2006","ha","0","F","FAO estimate",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2006","2006","tonnes","0","F","FAO estimate",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2007","2007","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2007","2007","hg/ha","19477","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2007","2007","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2008","2008","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2008","2008","hg/ha","19753","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2008","2008","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2009","2009","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2009","2009","hg/ha","20029","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2009","2009","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2010","2010","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2010","2010","hg/ha","20305","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2010","2010","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2011","2011","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2011","2011","hg/ha","20581","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2011","2011","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2012","2012","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2012","2012","hg/ha","20857","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2012","2012","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2013","2013","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2013","2013","hg/ha","21133","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2013","2013","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2014","2014","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2014","2014","hg/ha","20857","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2014","2014","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2015","2015","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2015","2015","hg/ha","20949","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2015","2015","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2016","2016","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2016","2016","hg/ha","20980","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2016","2016","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2017","2017","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2017","2017","hg/ha","20929","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2017","2017","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","122","Sweet potatoes","2018","2018","ha","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5419","Yield","122","Sweet potatoes","2018","2018","hg/ha","20953","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","122","Sweet potatoes","2018","2018","tonnes","0","Im","FAO data based on imputation methodology",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1961","1961","ha","360","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1961","1961","hg/ha","14028","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1961","1961","tonnes","505","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1962","1962","ha","287","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1962","1962","hg/ha","14808","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1962","1962","tonnes","425","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1963","1963","ha","265","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1963","1963","hg/ha","13358","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1963","1963","tonnes","354","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1964","1964","ha","173","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1964","1964","hg/ha","22081","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1964","1964","tonnes","382","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1965","1965","ha","226","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1965","1965","hg/ha","22035","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1965","1965","tonnes","498","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1966","1966","ha","212","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1966","1966","hg/ha","22075","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1966","1966","tonnes","468","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1967","1967","ha","178","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1967","1967","hg/ha","22360","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1967","1967","tonnes","398","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1968","1968","ha","227","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1968","1968","hg/ha","22379","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1968","1968","tonnes","508","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1969","1969","ha","193","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1969","1969","hg/ha","17720","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1969","1969","tonnes","342","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1970","1970","ha","365","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1970","1970","hg/ha","13425","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1970","1970","tonnes","490","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1971","1971","ha","372","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1971","1971","hg/ha","13441","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1971","1971","tonnes","500","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1972","1972","ha","243","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1972","1972","hg/ha","13045","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1972","1972","tonnes","317","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1973","1973","ha","310","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1973","1973","hg/ha","13452","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1973","1973","tonnes","417","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1974","1974","ha","279","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1974","1974","hg/ha","13477","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1974","1974","tonnes","376","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1975","1975","ha","231","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1975","1975","hg/ha","13463","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1975","1975","tonnes","311","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1976","1976","ha","303","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1976","1976","hg/ha","13432","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1976","1976","tonnes","407","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1977","1977","ha","330","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1977","1977","hg/ha","17455","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1977","1977","tonnes","576","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1978","1978","ha","360","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1978","1978","hg/ha","16556","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1978","1978","tonnes","596","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1979","1979","ha","372","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1979","1979","hg/ha","12849","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1979","1979","tonnes","478","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1980","1980","ha","134","","Official data",""
"QC","Crops","200","Singapore","5419","Yield","826","Tobacco, unmanufactured","1980","1980","hg/ha","30000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","826","Tobacco, unmanufactured","1980","1980","tonnes","402","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","826","Tobacco, unmanufactured","1981","1981","ha","34","","Official data",""
